0.0132,-8.27082228556627
0.0133,-8.44329614281304
0.0134,-8.60743748613835
0.0135,-8.76308432785336
0.0136,-8.91008306331678
0.0137,-9.04828862252407
0.0138,-9.17756461327405
0.0139,-9.29778345577153
0.014,-9.40882650853317
0.0141,-9.51058418547227
0.0142,-9.60295606404706
0.0143,-9.68585098436557
0.0144,-9.75918713914947
0.0145,-9.82289215446797
0.0146,-9.87690316116215
0.0147,-9.92116685688924
0.0148,-9.95563955872557
0.0149,-9.98028724627636
0.015,-9.99508559524977
0.0151,-10.000020001462
0.0152,-9.99508559524976
0.0153,-9.98028724627636
0.0154,-9.95563955872557
0.0155,-9.92116685688924
0.0156,-9.87690316116215
0.0157,-9.82289215446797
0.0158,-9.75918713914947
0.0159,-9.68585098436557
0.016,-9.60295606404706
0.0161,-9.51058418547227
0.0162,-9.40882650853317
0.0163,-9.29778345577153
0.0164,-9.17756461327404
0.0165,-9.04828862252406
0.0166,-8.91008306331678
0.0167,-8.76308432785336
0.0168,-8.60743748613835
0.0169,-8.44329614281303
0.017,-8.27082228556626
0.0171,-8.09018612527211
0.0172,-7.90156592801233
0.0173,-7.70514783914921
0.0174,-7.50112569962262
0.0175,-7.28970085465238
0.0176,-7.07108195503486
0.0177,-6.84548475122978
0.0178,-6.61313188044064
0.0179,-6.37425264689858
0.018,-6.12908279556688
0.0181,-5.87786427948909
0.0182,-5.6208450210106
0.0183,-5.35827866710922
0.0184,-5.09042433907623
0.0185,-4.81754637679494
0.0186,-4.53991407786917
0.0187,-4.25780143185903
0.0188,-3.97148684988623
0.0189,-3.68125288987602
0.019,-3.38738597770654
0.0191,-3.09017612454113
0.0192,-2.78991664062228
0.0193,-2.48690384580986
0.0194,-2.18143677714917
0.0195,-1.87381689375748
0.0196,-1.56434777932031
0.0197,-1.25333484249095
0.0198,-0.941085015488981
0.0199,-0.627906451195321
0.02,-0.314108219042387
0.0201,-2.44929849723998e-15
0.0202,0.314107590751027
0.0203,0.627905195232671
0.0204,0.941083133094516
0.0205,1.25333233552234
0.0206,1.56434465025165
0.0207,1.87381314567678
0.0208,2.18143241375533
0.0209,2.48689887140904
0.021,2.7899110601236
0.0211,3.09016994345186
0.0212,3.38737920212668
0.0213,3.68124552649224
0.0214,3.97147890596531
0.0215,4.25779291524066
0.0216,4.53990499695823
0.0217,4.81753674055317
0.0218,5.09041415701345
0.0219,5.3582679492739
0.022,5.62083377797996
0.0221,5.87785252235863
0.0222,6.12907053593947
0.0223,6.37423989687299
0.0224,6.6131186525996
0.0225,6.84547105862759
0.0226,7.07106781118446
0.0227,7.28968627351204
0.0228,7.50111069558216
0.0229,7.7051324270158
0.023,7.90155012299589
0.0231,8.0901699429703
0.0232,8.27080574194905
0.0233,8.44327925420697
0.0234,8.60742026921044
0.0235,8.76306679959465
0.0236,8.91006524102554
0.0237,9.04827052378874
0.0238,9.17754625595591
0.0239,9.29776485798704
0.024,9.40880768863608
0.0241,9.51056516203556
0.0242,9.60293685584456
0.0243,9.68583161035346
0.0244,9.75916761844756
0.0245,9.82287250634083
0.0246,9.87688340500012
0.0247,9.92114701218926
0.0248,9.95561964507196
0.0249,9.9802672833215
0.025,9.99506560269468
0.0251,9.99999999903689
0.0252,9.99506560269468
0.0253,9.9802672833215
0.0254,9.95561964507196
0.0255,9.92114701218926
0.0256,9.87688340500012
0.0257,9.82287250634083
0.0258,9.75916761844755
0.0259,9.68583161035346
0.026,9.60293685584455
0.0261,9.51056516203555
0.0262,9.40880768863608
0.0263,9.29776485798703
0.0264,9.17754625595591
0.0265,9.04827052378874
0.0266,8.91006524102553
0.0267,8.76306679959465
0.0268,8.60742026921044
0.0269,8.44327925420697
0.027,8.27080574194905
0.0271,8.0901699429703
0.0272,7.90155012299589
0.0273,7.70513242701579
0.0274,7.50111069558215
0.0275,7.28968627351203
0.0276,7.07106781118445
0.0277,6.84547105862759
0.0278,6.6131186525996
0.0279,6.37423989687299
0.028,6.12907053593947
0.0281,5.87785252235863
0.0282,5.62083377797996
0.0283,5.35826794927389
0.0284,5.09041415701344
0.0285,4.81753674055316
0.0286,4.53990499695822
0.0287,4.25779291524065
0.0288,3.97147890596531
0.0289,3.68124552649222
0.029,3.38737920212667
0.0291,3.09016994345186
0.0292,2.7899110601236
0.0293,2.48689887140904
0.0294,2.18143241375532
0.0295,1.87381314567677
0.0296,1.56434465025164
0.0297,1.25333233552233
0.0298,0.941083133094504
0.0299,0.62790519523266
0.03,0.314107590751015
0.0301,-1.40896561809518e-14
0.0302,-0.314108219110961
0.0303,-0.627906451332391
0.0304,-0.941085015694419
0.0305,-1.25333484276453
0.0306,-1.56434777966178
0.0307,-1.8738168941665
0.0308,-2.18143677762533
0.0309,-2.4869038463527
0.031,-2.78991664123126
0.0311,-3.09017612521565
0.0312,-3.38738597844594
0.0313,-3.68125289067956
0.0314,-3.97148685075313
0.0315,-4.25780143278842
0.0316,-4.53991407886015
0.0317,-4.81754637784651
0.0318,-5.09042434018736
0.0319,-5.35827866827882
0.032,-5.62084502223753
0.0321,-5.8778642807721
0.0322,-6.12908279690474
0.0323,-6.37425264828994
0.0324,-6.61313188188415
0.0325,-6.845484752724
0.0326,-7.07108195657833
0.0327,-7.28970085624359
0.0328,-7.50112570125996
0.0329,-7.70514784083109
0.033,-7.90156592973707
0.0331,-8.09018612703803
0.0332,-8.27082228737161
0.0333,-8.44329614465603
0.0334,-8.60743748801717
0.0335,-8.76308432976616
0.0336,-8.91008306526166
0.0337,-9.04828862449912
0.0338,-9.17756461527731
0.0339,-9.29778345780104
0.034,-9.40882651058691
0.0341,-9.51058418754823
0.0342,-9.60295606614317
0.0343,-9.68585098647978
0.0344,-9.75918714127969
0.0345,-9.82289215661209
0.0346,-9.87690316331807
0.0347,-9.92116685905481
0.0348,-9.95563956089867
0.0349,-9.98028724845484
0.035,-9.99508559743147
0.0351,-10.0000200036447
0.0352,-9.99508559743147
0.0353,-9.98028724845484
0.0354,-9.95563956089866
0.0355,-9.92116685905481
0.0356,-9.87690316331807
0.0357,-9.82289215661209
0.0358,-9.75918714127969
0.0359,-9.68585098647978
0.036,-9.60295606614318
0.0361,-9.51058418754822
0.0362,-9.40882651058691
0.0363,-9.29778345780103
0.0364,-9.17756461527732
0.0365,-9.04828862449911
0.0366,-8.91008306526165
0.0367,-8.76308432976615
0.0368,-8.60743748801716
0.0369,-8.44329614465602
0.037,-8.2708222873716
0.0371,-8.09018612703802
0.0372,-7.90156592973706
0.0373,-7.70514784083107
0.0374,-7.50112570125995
0.0375,-7.28970085624357
0.0376,-7.07108195657832
0.0377,-6.84548475272401
0.0378,-6.61313188188413
0.0379,-6.37425264828994
0.038,-6.12908279690472
0.0381,-5.87786428077211
0.0382,-5.62084502223751
0.0383,-5.35827866827881
0.0384,-5.09042434018735
0.0385,-4.8175463778465
0.0386,-4.53991407886014
0.0387,-4.25780143278841
0.0388,-3.97148685075311
0.0389,-3.68125289067956
0.039,-3.38738597844592
0.0391,-3.09017612521566
0.0392,-2.78991664123126
0.0393,-2.48690384635271
0.0394,-2.18143677762532
0.0395,-1.87381689416647
0.0396,-1.56434777966177
0.0397,-1.25333484276452
0.0398,-0.94108501569441
0.0399,-0.627906451332381
0.04,-0.314108219110934
0.0401,-4.89859699554922e-15
0.0402,0.314107590822193
0.0403,0.627905195374882
0.0404,0.941083133307685
0.0405,1.25333233580626
0.0406,1.564344650606
0.0407,1.87381314610125
0.0408,2.18143241424946
0.0409,2.48689887197237
0.041,2.78991106075555
0.0411,3.09016994415185
0.0412,3.38737920289398
0.0413,3.68124552732611
0.0414,3.97147890686492
0.0415,4.25779291620512
0.0416,4.53990499798659
0.0417,4.81753674164444
0.0418,5.09041415816652
0.0419,5.35826795048766
0.042,5.62083377925317
0.0421,5.87785252369007
0.0422,6.12907053732782
0.0423,6.37423989831687
0.0424,6.61311865409759
0.0425,6.84547106017821
0.0426,7.07106781278617
0.0427,7.28968627516328
0.0428,7.50111069728129
0.0429,7.70513242876116
0.043,7.90155012478573
0.0431,8.09016994480287
0.0432,8.27080574382252
0.0433,8.44327925611952
0.0434,8.60742027116019
0.0435,8.76306680157964
0.0436,8.91006524304383
0.0437,9.04827052583834
0.0438,9.17754625803479
0.0439,9.29776486009314
0.044,9.40880769076734
0.0441,9.51056516418987
0.0442,9.60293685801979
0.0443,9.68583161254747
0.0444,9.75916762065818
0.0445,9.82287250856588
0.0446,9.87688340723741
0.0447,9.92114701443657
0.0448,9.95561964732708
0.0449,9.98026728558221
0.045,9.99506560495873
0.0451,10.0000000013021
0.0452,9.99506560495873
0.0453,9.98026728558221
0.0454,9.95561964732708
0.0455,9.92114701443657
0.0456,9.87688340723741
0.0457,9.82287250856588
0.0458,9.75916762065817
0.0459,9.68583161254747
0.046,9.60293685801979
0.0461,9.51056516418987
0.0462,9.40880769076734
0.0463,9.29776486009314
0.0464,9.17754625803478
0.0465,9.04827052583833
0.0466,8.91006524304382
0.0467,8.76306680157964
0.0468,8.60742027116017
0.0469,8.44327925611952
0.047,8.27080574382252
0.0471,8.09016994480287
0.0472,7.90155012478573
0.0473,7.70513242876115
0.0474,7.50111069728128
0.0475,7.28968627516326
0.0476,7.07106781278617
0.0477,6.84547106017819
0.0478,6.61311865409759
0.0479,6.37423989831685
0.048,6.1290705373278
0.0481,5.87785252369005
0.0482,5.62083377925316
0.0483,5.35826795048764
0.0484,5.09041415816651
0.0485,4.81753674164441
0.0486,4.53990499798659
0.0487,4.2577929162051
0.0488,3.97147890686492
0.0489,3.68124552732609
0.049,3.38737920289397
0.0491,3.09016994415182
0.0492,2.78991106075555
0.0493,2.48689887197235
0.0494,2.18143241424945
0.0495,1.87381314610122
0.0496,1.56434465060599
0.0497,1.25333233580622
0.0498,0.941083133307679
0.0499,0.627905195374876
0.05,0.314107590822186
0.0501,-1.16403576806363e-14
0.0502,-0.314108219042396
0.0503,-0.62790645119533
0.0504,-0.941085015488999
0.0505,-1.25333484249095
0.0506,-1.56434777932031
0.0507,-1.87381689375748
0.0508,-2.18143677714917
0.0509,-2.48690384580988
0.051,-2.78991664062228
0.0511,-3.09017612454114
0.0512,-3.38738597770653
0.0513,-3.68125288987603
0.0514,-3.97148684988626
0.0515,-4.25780143185903
0.0516,-4.5399140778692
0.0517,-4.81754637679494
0.0518,-5.09042433907624
0.0519,-5.35827866710925
0.052,-5.62084502101062
