0.0052,9.995065603,-98.66357858,-986392.3032,0.03282812386
0.0053,9.980267284,-197.2297881,-984931.8877,0.0338268905
0.0054,9.955619646,-295.6013557,-982499.4634,0.03482368485
0.0055,9.921147013,-393.6812004,-979097.4307,0.03581752318
0.0056,9.876883406,-491.3725293,-974729.1471,0.03680742471
0.0057,9.822872507,-588.5789328,-969398.9235,0.0377924125
0.0058,9.759167619,-685.20448,-963112.0201,0.03877151451
0.0059,9.685831611,-781.1538131,-955874.6415,0.03974376447
0.006,9.602936856,-876.3322416,-947693.9301,0.04070820289
0.0061,9.510565163,-970.6458361,-938577.9591,0.04166387799
0.0062,9.408807689,-1064.00152,-928535.725,0.04260984664
0.0063,9.297764859,-1156.307163,-917577.1383,0.04354517526
0.0064,9.177546256,-1247.471671,-905713.0137,0.04446894082
0.0065,9.048270524,-1337.405075,-892955.0597,0.04538023166
0.0066,8.910065242,-1426.018621,-879315.8668,0.04627814845
0.0067,8.7630668,-1513.224859,-864808.8954,0.04716180505
0.0068,8.60742027,-1598.937727,-849448.462,0.0480303294
0.0069,8.443279255,-1683.072636,-833249.7255,0.04888286438
0.007,8.270805742,-1765.546556,-816228.6721,0.04971856863
0.0071,8.090169943,-1846.278095,-798402.0996,0.05053661741
0.0072,7.901550123,-1925.18758,-779787.6006,0.05133620342
0.0073,7.705132427,-2002.197137,-760403.5454,0.05211653754
0.0074,7.501110696,-2077.230768,-740269.0637,0.0528768497
0.0075,7.289686274,-2150.214422,-719404.0258,0.05361638955
0.0076,7.071067812,-2221.076075,-697829.023,0.05433442725
0.0077,6.845471059,-2289.745793,-675565.3472,0.0550302542
0.0078,6.613118653,-2356.155809,-652634.9699,0.05570318368
0.0079,6.374239897,-2420.240583,-629060.5207,0.05635255161
0.008,6.129070536,-2481.936873,-604865.2648,0.05697771713
0.0081,5.877852523,-2541.18379,-580073.0798,0.05757806328
0.0082,5.620833778,-2597.922866,-554708.4328,0.0581529976
0.0083,5.35826795,-2652.098105,-528796.3555,0.05870195268
0.0084,5.090414157,-2703.656044,-502362.42,0.05922438679
0.0085,4.817536741,-2752.5458,-475432.7135,0.05971978433
0.0086,4.539904997,-2798.719127,-448033.8123,0.06018765642
0.0087,4.257792915,-2842.130455,-420192.7558,0.06062754132
0.0088,3.971478906,-2882.736944,-391937.0198,0.06103900491
0.0089,3.681245527,-2920.498519,-363294.4893,0.06142164113
0.009,3.387379202,-2955.377915,-334293.4309,0.06177507237
0.0091,3.090169944,-2987.34071,-304962.4654,0.06209894982
0.0092,2.78991106,-3016.35536,-275330.5386,0.06239295387
0.0093,2.486898872,-3042.393232,-245426.8939,0.06265679437
0.0094,2.181432414,-3065.428629,-215281.0425,0.06289021093
0.0095,1.873813146,-3085.438818,-184922.7347,0.06309297321
0.0096,1.56434465,-3102.404051,-154381.9304,0.0632648811
0.0097,1.253332336,-3116.307586,-123688.7699,0.06340576495
0.0098,0.9410831331,-3127.135702,-92873.54341,0.06351548573
0.0099,0.6279051953,-3134.877712,-61966.66198,0.06359393514
0.01,0.3141075908,-3139.525976,-30998.62694,0.06364103578
0.0101,1.224646799e-15,-3141.079049,-62.82733475,0.06365674116
0.0102,-0.314108219,-3139.532256,30998.68895,0.06364103575
0.0103,-0.6279064512,-3134.883982,61966.78593,0.06359393502
0.0104,-0.9410850155,-3127.141956,92873.72917,0.06351548544
0.0105,-1.253334842,-3116.313819,123689.0173,0.06340576445
0.0106,-1.564347779,-3102.410256,154382.2392,0.06326488032
0.0107,-1.873816894,-3085.444989,184923.1045,0.06309297208
0.0108,-2.181436777,-3065.43476,215281.4731,0.0628902094
0.0109,-2.486903846,-3042.399317,245427.3848,0.06265679237
0.011,-2.789916641,-3016.361394,275331.0894,0.06239295135
0.0111,-3.090176125,-2987.346685,304963.0753,0.06209894671
0.0112,-3.387385978,-2955.383827,334294.0996,0.0617750686
0.0113,-3.68125289,-2920.504361,363295.2159,0.06142163666
0.0114,-3.97148685,-2882.74271,391937.8037,0.06103899967
0.0115,-4.257801432,-2842.13614,420193.5963,0.06062753526
0.0116,-4.539914078,-2798.724725,448034.7084,0.06018764948
0.0117,-4.817546377,-2752.551306,475433.6644,0.05971977646
0.0118,-5.090424339,-2703.661452,502363.4248,0.05922437792
0.0119,-5.358278667,-2652.10341,528797.4132,0.05870194277
0.012,-5.620845021,-2597.928062,554709.5423,0.05815298659
0.0121,-5.877864279,-2541.188873,580074.2401,0.05757805112
0.0122,-6.129082796,-2481.941837,604866.4746,0.05697770377
0.0123,-6.374252647,-2420.245424,629061.779,0.056352537
0.0124,-6.61313188,-2356.160522,652636.2753,0.05570316777
0.0125,-6.845484751,-2289.750373,675566.6984,0.05503023694
0.0126,-7.071081955,-2221.080517,697830.4188,0.05433440861
0.0127,-7.289700855,-2150.218723,719405.4647,0.05361636946
0.0128,-7.5011257,-2077.234922,740270.5444,0.05287682814
0.0129,-7.705147839,-2002.201142,760405.0663,0.05211651446
0.013,-7.901565928,-1925.191431,779789.1603,0.05133617877
0.0131,-8.090186125,-1846.281788,798403.6966,0.05053659117
0.0132,-8.270822286,-1765.550088,816230.3047,0.04971854075
0.0133,-8.443296143,-1683.076003,833251.3921,0.04888283483
0.0134,-8.607437486,-1598.940925,849450.161,0.04803029815
0.0135,-8.763084328,-1513.227886,864810.6252,0.04716177205
0.0136,-8.910083063,-1426.021473,879317.6256,0.04627811369
0.0137,-9.048288623,-1337.40775,892956.8457,0.0453801951
0.0138,-9.177564613,-1247.474166,905714.8253,0.04446890244
0.0139,-9.297783456,-1156.309476,917578.9736,0.04354513504
0.014,-9.408826509,-1064.003649,928537.5823,0.04260980454
0.0141,-9.510584185,-970.6477776,938579.8364,0.041663834
0.0142,-9.602956064,-876.3339945,947695.8256,0.04070815699
0.0143,-9.685850984,-781.1553755,955876.5535,0.03974371664
0.0144,-9.759187139,-685.2058505,963113.9465,0.03877146473
0.0145,-9.822892154,-588.5801101,969400.8624,0.03779236077
0.0146,-9.876903161,-491.3735121,974731.0967,0.036807371
0.0147,-9.921166857,-393.6819878,979099.3891,0.0358174675
0.0148,-9.955639559,-295.6019469,982501.4286,0.03482362718
0.0149,-9.980287246,-197.2301826,984933.8577,0.03382683084
0.015,-9.995085595,-98.66377593,986394.2761,0.0328280622
0.0151,-10.00002,5.329070518e-11,986881.2424,0.03182830692
0.0152,-9.995085595,98.66377593,986394.2761,0.03082855164
0.0153,-9.980287246,197.2301826,984933.8577,0.029829783
0.0154,-9.955639559,295.6019469,982501.4286,0.02883298666
0.0155,-9.921166857,393.6819878,979099.3891,0.02783914633
0.0156,-9.876903161,491.3735121,974731.0967,0.02684924283
0.0157,-9.822892154,588.5801101,969400.8624,0.02586425307
0.0158,-9.759187139,685.2058505,963113.9465,0.0248851491
0.0159,-9.685850984,781.1553755,955876.5535,0.0239128972
0.016,-9.602956064,876.3339945,947695.8256,0.02294845684
0.0161,-9.510584185,970.6477776,938579.8364,0.02199277983
0.0162,-9.408826509,1064.003649,928537.5823,0.0210468093
0.0163,-9.297783456,1156.309476,917578.9736,0.0201114788
0.0164,-9.177564613,1247.474166,905714.8252,0.0191877114
0.0165,-9.048288623,1337.40775,892956.8457,0.01827641873
0.0166,-8.910083063,1426.021473,879317.6256,0.01737850015
0.0167,-8.763084328,1513.227886,864810.6252,0.01649484178
0.0168,-8.607437486,1598.940925,849450.161,0.01562631569
0.0169,-8.443296143,1683.076003,833251.3921,0.01477377901
0.017,-8.270822286,1765.550088,816230.3047,0.01393807309
0.0171,-8.090186125,1846.281788,798403.6966,0.01312002267
0.0172,-7.901565928,1925.191431,779789.1603,0.01232043506
0.0173,-7.705147839,2002.201142,760405.0663,0.01154009938
0.0174,-7.5011257,2077.234922,740270.5444,0.0107797857
0.0175,-7.289700855,2150.218723,719405.4647,0.01004024437
0.0176,-7.071081955,2221.080517,697830.4188,0.00932220523
0.0177,-6.845484751,2289.750373,675566.6984,0.008626376895
0.0178,-6.61313188,2356.160522,652636.2753,0.007953446063
0.0179,-6.374252647,2420.245424,629061.779,0.007304076837
0.018,-6.129082796,2481.941837,604866.4746,0.006678910065
0.0181,-5.877864279,2541.188873,580074.2401,0.006078562711
0.0182,-5.620845021,2597.928062,554709.5423,0.005503627246
0.0183,-5.358278667,2652.10341,528797.4132,0.004954671061
0.0184,-5.090424339,2703.661452,502363.4248,0.004432235911
0.0185,-4.817546377,2752.551306,475433.6644,0.003936837375
0.0186,-4.539914078,2798.724725,448034.7084,0.003468964352
0.0187,-4.257801432,2842.13614,420193.5963,0.003029078577
0.0188,-3.97148685,2882.74271,391937.8037,0.002617614163
0.0189,-3.68125289,2920.504361,363295.2159,0.002234977176
0.019,-3.387385978,2955.383827,334294.0996,0.001881545233
0.0191,-3.090176125,2987.346685,304963.0753,0.001557667127
0.0192,-2.789916641,3016.361394,275331.0894,0.001263662489
0.0193,-2.486903846,3042.399317,245427.3848,0.0009998214649
0.0194,-2.181436777,3065.43476,215281.4731,0.0007664044337
0.0195,-1.873816894,3085.444989,184923.1045,0.0005636417502
0.0196,-1.564347779,3102.410256,154382.2392,0.0003917335165
0.0197,-1.253334842,3116.313819,123689.0173,0.0002508493854
0.0198,-0.9410850155,3127.141956,92873.72917,0.0001411283925
0.0199,-0.6279064512,3134.883982,61966.78593,6.26788192e-05
0.02,-0.314108219,3139.532256,30998.68895,1.557808568e-05
0.0201,-2.449298497e-15,3141.079049,-62.82913551,-1.273252682e-07
0.0202,0.3141075908,3139.525976,-30998.62694,1.557805427e-05
0.0203,0.6279051952,3134.877712,-61966.66198,6.267869357e-05
0.0204,0.9410831331,3127.135701,-92873.5434,0.00014112811
0.0205,1.253332336,3116.307586,-123688.7699,0.0002508488834
0.0206,1.56434465,3102.404051,-154381.9304,0.0003917327327
0.0207,1.873813146,3085.438818,-184922.7347,0.0005636406225
0.0208,2.181432414,3065.428629,-215281.0425,0.0007664029005
0.0209,2.486898871,3042.393232,-245426.8939,0.0009998194647
0.021,2.78991106,3016.35536,-275330.5386,0.001263659961
0.0211,3.090169943,2987.34071,-304962.4653,0.001557664011
0.0212,3.387379202,2955.377915,-334293.4309,0.001881541469
0.0213,3.681245526,2920.498519,-363294.4892,0.002234972705
0.0214,3.971478906,2882.736944,-391937.0198,0.002617608927
0.0215,4.257792915,2842.130455,-420192.7558,0.003029072518
0.0216,4.539904997,2798.719127,-448033.8123,0.003468957413
0.0217,4.817536741,2752.5458,-475432.7135,0.0039368295
0.0218,5.090414157,2703.656044,-502362.42,0.004432227045
0.0219,5.358267949,2652.098105,-528796.3554,0.004954661151
0.022,5.620833778,2597.922865,-554708.4327,0.005503616237
0.0221,5.877852522,2541.18379,-580073.0798,0.006078550552
0.0222,6.129070536,2481.936873,-604865.2647,0.006678896705
0.0223,6.374239897,2420.240583,-629060.5207,0.007304062226
0.0224,6.613118653,2356.155809,-652634.9699,0.007953430154
0.0225,6.845471059,2289.745793,-675565.3471,0.00862635964
0.0226,7.071067811,2221.076074,-697829.0229,0.009322186583
0.0227,7.289686274,2150.214422,-719404.0257,0.01004022429
0.0228,7.501110696,2077.230768,-740269.0636,0.01077976414
0.0229,7.705132427,2002.197137,-760403.5454,0.01154007629
0.023,7.901550123,1925.18758,-779787.6006,0.01232041042
0.0231,8.090169943,1846.278095,-798402.0996,0.01311999642
0.0232,8.270805742,1765.546556,-816228.6721,0.01393804521
0.0233,8.443279254,1683.072636,-833249.7254,0.01477374946
0.0234,8.607420269,1598.937727,-849448.4619,0.01562628443
0.0235,8.7630668,1513.224859,-864808.8953,0.01649480879
0.0236,8.910065241,1426.018621,-879315.8668,0.01737846539
0.0237,9.048270524,1337.405075,-892955.0596,0.01827638218
0.0238,9.177546256,1247.471671,-905713.0136,0.01918767302
0.0239,9.297764858,1156.307163,-917577.1382,0.02011143857
0.024,9.408807689,1064.00152,-928535.725,0.0210467672
0.0241,9.510565162,970.645836,-938577.959,0.02199273584
0.0242,9.602936856,876.3322416,-947693.93,0.02294841094
0.0243,9.68583161,781.153813,-955874.6415,0.02391284937
0.0244,9.759167618,685.2044799,-963112.0201,0.02488509933
0.0245,9.822872506,588.5789328,-969398.9234,0.02586420133
0.0246,9.876883405,491.3725292,-974729.147,0.02684918913
0.0247,9.921147012,393.6812004,-979097.4306,0.02783909065
0.0248,9.955619645,295.6013557,-982499.4633,0.02883292898
0.0249,9.980267283,197.2297881,-984931.8876,0.02982972333
0.025,9.995065603,98.66357858,-986392.3031,0.03082848997
0.0251,9.999999999,-0,-986879.2684,0.03182824325
0.0252,9.995065603,-98.66357858,-986392.3031,0.03282799653
0.0253,9.980267283,-197.2297881,-984931.8876,0.03382676318
0.0254,9.955619645,-295.6013557,-982499.4633,0.03482355752
0.0255,9.921147012,-393.6812004,-979097.4306,0.03581739586
0.0256,9.876883405,-491.3725292,-974729.147,0.03680729738
0.0257,9.822872506,-588.5789328,-969398.9234,0.03779228517
0.0258,9.759167618,-685.2044799,-963112.0201,0.03877138718
0.0259,9.68583161,-781.153813,-955874.6415,0.03974363714
0.026,9.602936856,-876.3322416,-947693.93,0.04070807556
0.0261,9.510565162,-970.645836,-938577.959,0.04166375067
0.0262,9.408807689,-1064.00152,-928535.725,0.04260971931
0.0263,9.297764858,-1156.307163,-917577.1382,0.04354504793
0.0264,9.177546256,-1247.471671,-905713.0136,0.04446881349
0.0265,9.048270524,-1337.405075,-892955.0596,0.04538010433
0.0266,8.910065241,-1426.018621,-879315.8668,0.04627802112
0.0267,8.7630668,-1513.224859,-864808.8953,0.04716167772
0.0268,8.607420269,-1598.937727,-849448.4619,0.04803020207
0.0269,8.443279254,-1683.072636,-833249.7254,0.04888273705
0.027,8.270805742,-1765.546556,-816228.6721,0.0497184413
0.0271,8.090169943,-1846.278095,-798402.0996,0.05053649008
0.0272,7.901550123,-1925.18758,-779787.6006,0.05133607609
0.0273,7.705132427,-2002.197137,-760403.5454,0.05211641021
0.0274,7.501110696,-2077.230768,-740269.0636,0.05287672237
0.0275,7.289686274,-2150.214422,-719404.0257,0.05361626222
0.0276,7.071067811,-2221.076074,-697829.0229,0.05433429992
0.0277,6.845471059,-2289.745793,-675565.3471,0.05503012687
0.0278,6.613118653,-2356.155809,-652634.9699,0.05570305635
0.0279,6.374239897,-2420.240583,-629060.5207,0.05635242428
0.028,6.129070536,-2481.936873,-604865.2647,0.0569775898
0.0281,5.877852522,-2541.18379,-580073.0798,0.05757793595
0.0282,5.620833778,-2597.922865,-554708.4327,0.05815287027
0.0283,5.358267949,-2652.098105,-528796.3554,0.05870182536
0.0284,5.090414157,-2703.656044,-502362.42,0.05922425946
0.0285,4.817536741,-2752.5458,-475432.7135,0.05971965701
0.0286,4.539904997,-2798.719127,-448033.8123,0.06018752909
0.0287,4.257792915,-2842.130455,-420192.7558,0.06062741399
0.0288,3.971478906,-2882.736944,-391937.0198,0.06103887758
0.0289,3.681245526,-2920.498519,-363294.4892,0.0614215138
0.029,3.387379202,-2955.377915,-334293.4309,0.06177494504
0.0291,3.090169943,-2987.34071,-304962.4653,0.06209882249
0.0292,2.78991106,-3016.35536,-275330.5386,0.06239282654
0.0293,2.486898871,-3042.393232,-245426.8939,0.06265666704
0.0294,2.181432414,-3065.428629,-215281.0425,0.06289008361
0.0295,1.873813146,-3085.438818,-184922.7347,0.06309284588
0.0296,1.56434465,-3102.404051,-154381.9304,0.06326475377
0.0297,1.253332336,-3116.307586,-123688.7699,0.06340563762
0.0298,0.9410831331,-3127.135701,-92873.5434,0.0635153584
0.0299,0.6279051952,-3134.877712,-61966.66198,0.06359380781
0.03,0.3141075908,-3139.525976,-30998.62694,0.06364090845
0.0301,-1.408965618e-14,-3141.079049,-62.83599178,0.06365661383
0.0302,-0.3141082191,-3139.532257,30998.68895,0.06364090842
0.0303,-0.6279064513,-3134.883983,61966.78594,0.06359380769
0.0304,-0.9410850157,-3127.141957,92873.72919,0.06351535811
0.0305,-1.253334843,-3116.31382,123689.0173,0.06340563712
0.0306,-1.56434778,-3102.410257,154382.2393,0.06326475299
0.0307,-1.873816894,-3085.44499,184923.1046,0.06309284476
0.0308,-2.181436778,-3065.434761,215281.4731,0.06289008207
0.0309,-2.486903846,-3042.399318,245427.3849,0.06265666504
0.031,-2.789916641,-3016.361394,275331.0894,0.06239282402
0.0311,-3.090176125,-2987.346686,304963.0754,0.06209881938
0.0312,-3.387385978,-2955.383827,334294.0997,0.06177494127
0.0313,-3.681252891,-2920.504362,363295.216,0.06142150933
0.0314,-3.971486851,-2882.742711,391937.8038,0.06103887234
0.0315,-4.257801433,-2842.136141,420193.5964,0.06062740793
0.0316,-4.539914079,-2798.724725,448034.7085,0.06018752215
0.0317,-4.817546378,-2752.551307,475433.6646,0.05971964913
0.0318,-5.09042434,-2703.661452,502363.4249,0.05922425059
0.0319,-5.358278668,-2652.10341,528797.4133,0.05870181544
0.032,-5.620845022,-2597.928062,554709.5424,0.05815285926
0.0321,-5.877864281,-2541.188873,580074.2402,0.05757792379
0.0322,-6.129082797,-2481.941838,604866.4747,0.05697757644
0.0323,-6.374252648,-2420.245425,629061.7791,0.05635240967
0.0324,-6.613131882,-2356.160522,652636.2754,0.05570304044
0.0325,-6.845484753,-2289.750373,675566.6986,0.05503010961
0.0326,-7.071081957,-2221.080518,697830.4189,0.05433428127
0.0327,-7.289700856,-2150.218723,719405.4649,0.05361624213
0.0328,-7.501125701,-2077.234923,740270.5445,0.05287670081
0.0329,-7.705147841,-2002.201142,760405.0665,0.05211638713
0.033,-7.90156593,-1925.191431,779789.1605,0.05133605144
0.0331,-8.090186127,-1846.281788,798403.6967,0.05053646384
0.0332,-8.270822287,-1765.550088,816230.3049,0.04971841342
0.0333,-8.443296145,-1683.076003,833251.3923,0.04888270749
0.0334,-8.607437488,-1598.940926,849450.1612,0.04803017081
0.0335,-8.76308433,-1513.227886,864810.6253,0.04716164472
0.0336,-8.910083065,-1426.021474,879317.6258,0.04627798635
0.0337,-9.048288624,-1337.40775,892956.8459,0.04538006777
0.0338,-9.177564615,-1247.474167,905714.8254,0.04446877511
0.0339,-9.297783458,-1156.309477,917578.9738,0.0435450077
0.034,-9.408826511,-1064.003649,928537.5825,0.0426096772
0.0341,-9.510584188,-970.6477778,938579.8366,0.04166370667
0.0342,-9.602956066,-876.3339947,947695.8258,0.04070802966
0.0343,-9.685850986,-781.1553757,955876.5537,0.0397435893
0.0344,-9.759187141,-685.2058507,963113.9468,0.0387713374
0.0345,-9.822892157,-588.5801102,969400.8626,0.03779223343
0.0346,-9.876903163,-491.3735122,974731.0969,0.03680724367
0.0347,-9.921166859,-393.6819879,979099.3893,0.03581734017
0.0348,-9.955639561,-295.601947,982501.4288,0.03482349984
0.0349,-9.980287248,-197.2301827,984933.858,0.0338267035
0.035,-9.995085597,-98.66377595,986394.2763,0.03282793486
0.0351,-10.00002,-0,986881.2426,0.03182817958
0.0352,-9.995085597,98.66377595,986394.2763,0.0308284243
0.0353,-9.980287248,197.2301827,984933.858,0.02982965566
0.0354,-9.955639561,295.601947,982501.4288,0.02883285932
0.0355,-9.921166859,393.6819879,979099.3893,0.027839019
0.0356,-9.876903163,491.3735122,974731.0969,0.0268491155
0.0357,-9.822892157,588.5801102,969400.8626,0.02586412573
0.0358,-9.759187141,685.2058507,963113.9468,0.02488502177
0.0359,-9.685850986,781.1553757,955876.5537,0.02391276986
0.036,-9.602956066,876.3339947,947695.8258,0.02294832951
0.0361,-9.510584188,970.6477778,938579.8366,0.02199265249
0.0362,-9.408826511,1064.003649,928537.5825,0.02104668196
0.0363,-9.297783458,1156.309477,917578.9738,0.02011135146
0.0364,-9.177564615,1247.474167,905714.8254,0.01918758406
0.0365,-9.048288624,1337.40775,892956.8459,0.0182762914
0.0366,-8.910083065,1426.021474,879317.6258,0.01737837281
0.0367,-8.76308433,1513.227886,864810.6253,0.01649471444
0.0368,-8.607437488,1598.940926,849450.1612,0.01562618835
0.0369,-8.443296145,1683.076003,833251.3923,0.01477365167
0.037,-8.270822287,1765.550088,816230.3049,0.01393794575
0.0371,-8.090186127,1846.281788,798403.6967,0.01311989533
0.0372,-7.90156593,1925.191431,779789.1605,0.01232030772
0.0373,-7.705147841,2002.201142,760405.0665,0.01153997203
0.0374,-7.501125701,2077.234923,740270.5445,0.01077965836
0.0375,-7.289700856,2150.218723,719405.4649,0.01004011703
0.0376,-7.071081957,2221.080518,697830.4189,0.009322077889
0.0377,-6.845484753,2289.750373,675566.6986,0.008626249554
0.0378,-6.613131882,2356.160522,652636.2754,0.007953318722
0.0379,-6.374252648,2420.245425,629061.7791,0.007303949495
0.038,-6.129082797,2481.941838,604866.4747,0.006678782723
0.0381,-5.877864281,2541.188873,580074.2402,0.006078435369
0.0382,-5.620845022,2597.928062,554709.5424,0.005503499904
0.0383,-5.358278668,2652.10341,528797.4133,0.00495454372
0.0384,-5.09042434,2703.661452,502363.4249,0.004432108569
0.0385,-4.817546378,2752.551307,475433.6646,0.003936710033
0.0386,-4.539914079,2798.724725,448034.7085,0.00346883701
0.0387,-4.257801433,2842.136141,420193.5964,0.003028951235
0.0388,-3.971486851,2882.742711,391937.8038,0.002617486821
0.0389,-3.681252891,2920.504362,363295.216,0.002234849834
0.039,-3.387385978,2955.383827,334294.0997,0.00188141789
0.0391,-3.090176125,2987.346686,304963.0754,0.001557539785
0.0392,-2.789916641,3016.361394,275331.0894,0.001263535147
0.0393,-2.486903846,3042.399318,245427.3849,0.0009996941223
0.0394,-2.181436778,3065.434761,215281.4731,0.0007662770911
0.0395,-1.873816894,3085.44499,184923.1046,0.0005635144075
0.0396,-1.56434778,3102.410257,154382.2393,0.0003916061738
0.0397,-1.253334843,3116.31382,123689.0173,0.0002507220427
0.0398,-0.9410850157,3127.141957,92873.72919,0.0001410010497
0.0399,-0.6279064513,3134.883983,61966.78594,6.255147639e-05
0.04,-0.3141082191,3139.532257,30998.68895,1.545074287e-05
0.0401,-4.898596996e-15,3141.07905,-62.82887313,-2.546680827e-07
0.0402,0.3141075908,3139.525977,-30998.62695,1.545071146e-05
0.0403,0.6279051954,3134.877712,-61966.66199,6.255135077e-05
0.0404,0.9410831333,3127.135702,-92873.54342,0.0001410007672
0.0405,1.253332336,3116.307586,-123688.7699,0.0002507215407
0.0406,1.564344651,3102.404051,-154381.9304,0.00039160539
0.0407,1.873813146,3085.438818,-184922.7347,0.0005635132798
0.0408,2.181432414,3065.428629,-215281.0425,0.0007662755578
0.0409,2.486898872,3042.393233,-245426.894,0.0009996921221
0.041,2.789911061,3016.355361,-275330.5387,0.001263532619
0.0411,3.090169944,2987.340711,-304962.4654,0.001557536669
0.0412,3.387379203,2955.377916,-334293.431,0.001881414126
0.0413,3.681245527,2920.49852,-363294.4893,0.002234845363
0.0414,3.971478907,2882.736944,-391937.0199,0.002617481585
0.0415,4.257792916,2842.130456,-420192.7559,0.003028945176
0.0416,4.539904998,2798.719127,-448033.8124,0.003468830071
0.0417,4.817536742,2752.545801,-475432.7136,0.003936702158
0.0418,5.090414158,2703.656044,-502362.4201,0.004432099703
0.0419,5.35826795,2652.098105,-528796.3556,0.004954533809
0.042,5.620833779,2597.922866,-554708.4329,0.005503488895
0.0421,5.877852524,2541.18379,-580073.0799,0.00607842321
0.0422,6.129070537,2481.936873,-604865.2649,0.006678769364
0.0423,6.374239898,2420.240584,-629060.5208,0.007303934885
0.0424,6.613118654,2356.155809,-652634.97,0.007953302813
0.0425,6.84547106,2289.745793,-675565.3473,0.008626232299
0.0426,7.071067813,2221.076075,-697829.0231,0.009322059242
0.0427,7.289686275,2150.214422,-719404.0259,0.01004009695
0.0428,7.501110697,2077.230768,-740269.0638,0.0107796368
0.0429,7.705132429,2002.197138,-760403.5455,0.01153994895
0.043,7.901550125,1925.18758,-779787.6007,0.01232028308
0.0431,8.090169945,1846.278095,-798402.0997,0.01311986908
0.0432,8.270805744,1765.546557,-816228.6723,0.01393791787
0.0433,8.443279256,1683.072637,-833249.7256,0.01477362212
0.0434,8.607420271,1598.937727,-849448.4621,0.01562615709
0.0435,8.763066802,1513.224859,-864808.8955,0.01649468145
0.0436,8.910065243,1426.018621,-879315.867,0.01737833805
0.0437,9.048270526,1337.405075,-892955.0598,0.01827625484
0.0438,9.177546258,1247.471671,-905713.0138,0.01918754568
0.0439,9.29776486,1156.307164,-917577.1384,0.02011131123
0.044,9.408807691,1064.00152,-928535.7252,0.02104663986
0.0441,9.510565164,970.6458363,-938577.9593,0.0219926085
0.0442,9.602936858,876.3322418,-947693.9302,0.0229482836
0.0443,9.685831613,781.1538132,-955874.6417,0.02391272203
0.0444,9.759167621,685.2044801,-963112.0203,0.02488497199
0.0445,9.822872509,588.5789329,-969398.9236,0.025864074
0.0446,9.876883407,491.3725294,-974729.1472,0.02684906179
